region,lawaSiteID,siteName,siteType,property,dateCollected,val,lCens,rCens,week,month,year,YW,fVal,bathingSeason,Retest result? (Y/N)
Waikato region,LAWA-100564,Buffalo Beach at Whitianga,Beach,Enterococci,42335.47708,2,FALSE,FALSE,48,11,2015,201548,2,2015/2016,
Waikato region,LAWA-100564,Buffalo Beach at Whitianga,Beach,Enterococci,42339.48819,18,FALSE,FALSE,48,12,2015,201548,18,2015/2016,
Waikato region,LAWA-100564,Buffalo Beach at Whitianga,Beach,Enterococci,42349.39722,1,FALSE,FALSE,50,12,2015,201550,1,2015/2016,
Waikato region,LAWA-100564,Buffalo Beach at Whitianga,Beach,Enterococci,42355.48194,4,FALSE,FALSE,51,12,2015,201551,4,2015/2016,
Waikato region,LAWA-100564,Buffalo Beach at Whitianga,Beach,Enterococci,42361.40764,1,FALSE,FALSE,51,12,2015,201551,1,2015/2016,
Waikato region,LAWA-100564,Buffalo Beach at Whitianga,Beach,Enterococci,42377.41319,5,FALSE,FALSE,2,1,2016,201602,5,2015/2016,
Waikato region,LAWA-100564,Buffalo Beach at Whitianga,Beach,Enterococci,42383.50556,32,FALSE,FALSE,2,1,2016,201602,32,2015/2016,
Waikato region,LAWA-100564,Buffalo Beach at Whitianga,Beach,Enterococci,42391.42361,20,FALSE,FALSE,4,1,2016,201604,20,2015/2016,
Waikato region,LAWA-100564,Buffalo Beach at Whitianga,Beach,Enterococci,42397.51667,11,FALSE,FALSE,4,1,2016,201604,11,2015/2016,
Waikato region,LAWA-100564,Buffalo Beach at Whitianga,Beach,Enterococci,42402.59375,2,FALSE,FALSE,5,2,2016,201605,2,2015/2016,
Waikato region,LAWA-100564,Buffalo Beach at Whitianga,Beach,Enterococci,42411.48194,38,FALSE,FALSE,6,2,2016,201606,38,2015/2016,
Waikato region,LAWA-100564,Buffalo Beach at Whitianga,Beach,Enterococci,42415.50556,1,FALSE,FALSE,7,2,2016,201607,1,2015/2016,
Waikato region,LAWA-100564,Buffalo Beach at Whitianga,Beach,Enterococci,42675.40278,1,FALSE,FALSE,44,11,2016,201644,1,2016/2017,
Waikato region,LAWA-100564,Buffalo Beach at Whitianga,Beach,Enterococci,42682.37222,2,FALSE,FALSE,45,11,2016,201645,2,2016/2017,
Waikato region,LAWA-100564,Buffalo Beach at Whitianga,Beach,Enterococci,42689.36806,360,FALSE,FALSE,46,11,2016,201646,360,2016/2017,
Waikato region,LAWA-100564,Buffalo Beach at Whitianga,Beach,Enterococci,42696.40972,4,FALSE,FALSE,47,11,2016,201647,4,2016/2017,
Waikato region,LAWA-100564,Buffalo Beach at Whitianga,Beach,Enterococci,42703.35417,1,FALSE,FALSE,48,11,2016,201648,1,2016/2017,
Waikato region,LAWA-100564,Buffalo Beach at Whitianga,Beach,Enterococci,42710.34375,100,FALSE,FALSE,49,12,2016,201649,100,2016/2017,
Waikato region,LAWA-100564,Buffalo Beach at Whitianga,Beach,Enterococci,42717.38542,3,FALSE,FALSE,50,12,2016,201650,3,2016/2017,
Waikato region,LAWA-100564,Buffalo Beach at Whitianga,Beach,Enterococci,42724.375,3,FALSE,FALSE,51,12,2016,201651,3,2016/2017,
Waikato region,LAWA-100564,Buffalo Beach at Whitianga,Beach,Enterococci,42740.36458,1,FALSE,FALSE,1,1,2017,201701,1,2016/2017,
Waikato region,LAWA-100564,Buffalo Beach at Whitianga,Beach,Enterococci,42745.37847,1,FALSE,FALSE,2,1,2017,201702,1,2016/2017,
Waikato region,LAWA-100564,Buffalo Beach at Whitianga,Beach,Enterococci,42752.36806,1,FALSE,FALSE,3,1,2017,201703,1,2016/2017,
Waikato region,LAWA-100564,Buffalo Beach at Whitianga,Beach,Enterococci,42759.39236,1,FALSE,FALSE,4,1,2017,201704,1,2016/2017,
Waikato region,LAWA-100564,Buffalo Beach at Whitianga,Beach,Enterococci,42766.375,160,FALSE,FALSE,5,1,2017,201705,160,2016/2017,
Waikato region,LAWA-100564,Buffalo Beach at Whitianga,Beach,Enterococci,42773.37847,1,FALSE,FALSE,6,2,2017,201706,1,2016/2017,
Waikato region,LAWA-100564,Buffalo Beach at Whitianga,Beach,Enterococci,42780.375,3,FALSE,FALSE,7,2,2017,201707,3,2016/2017,
Waikato region,LAWA-100564,Buffalo Beach at Whitianga,Beach,Enterococci,42787.375,10,FALSE,FALSE,8,2,2017,201708,10,2016/2017,
Waikato region,LAWA-100564,Buffalo Beach at Whitianga,Beach,Enterococci,42794.37847,4,FALSE,FALSE,9,2,2017,201709,4,2016/2017,
Waikato region,LAWA-100564,Buffalo Beach at Whitianga,Beach,Enterococci,42801.35417,5,FALSE,FALSE,10,3,2017,201710,5,2016/2017,
Waikato region,LAWA-100564,Buffalo Beach at Whitianga,Beach,Enterococci,42808.40625,20,FALSE,FALSE,11,3,2017,201711,20,2016/2017,
Waikato region,LAWA-100564,Buffalo Beach at Whitianga,Beach,Enterococci,42815.27083,24,FALSE,FALSE,12,3,2017,201712,24,2016/2017,
Waikato region,LAWA-100564,Buffalo Beach at Whitianga,Beach,Enterococci,42822.375,57,FALSE,FALSE,13,3,2017,201713,57,2016/2017,
Waikato region,LAWA-100564,Buffalo Beach at Whitianga,Beach,Enterococci,43045.40486,20,FALSE,FALSE,45,11,2017,201745,20,2017/2018,
Waikato region,LAWA-100564,Buffalo Beach at Whitianga,Beach,Enterococci,43052.39097,1,FALSE,FALSE,46,11,2017,201746,1,2017/2018,
Waikato region,LAWA-100564,Buffalo Beach at Whitianga,Beach,Enterococci,43059.40833,4,FALSE,FALSE,47,11,2017,201747,4,2017/2018,
Waikato region,LAWA-100564,Buffalo Beach at Whitianga,Beach,Enterococci,43066.40625,1,FALSE,FALSE,48,11,2017,201748,1,2017/2018,
Waikato region,LAWA-100564,Buffalo Beach at Whitianga,Beach,Enterococci,43073.40972,10,FALSE,FALSE,49,12,2017,201749,10,2017/2018,
Waikato region,LAWA-100564,Buffalo Beach at Whitianga,Beach,Enterococci,43080.40278,19860,FALSE,FALSE,50,12,2017,201750,19860,2017/2018,
Waikato region,LAWA-100564,Buffalo Beach at Whitianga,Beach,Enterococci,43084.39583,10,FALSE,FALSE,50,12,2017,201750,10,2017/2018,Y
Waikato region,LAWA-100564,Buffalo Beach at Whitianga,Beach,Enterococci,43087.40625,20,FALSE,FALSE,51,12,2017,201751,20,2017/2018,
Waikato region,LAWA-100564,Buffalo Beach at Whitianga,Beach,Enterococci,43103.39583,472,FALSE,FALSE,1,1,2018,201801,472,2017/2018,
Waikato region,LAWA-100564,Buffalo Beach at Whitianga,Beach,Enterococci,43108.39583,10,FALSE,FALSE,2,1,2018,201802,10,2017/2018,
Waikato region,LAWA-100564,Buffalo Beach at Whitianga,Beach,Enterococci,43115.39931,10,FALSE,FALSE,3,1,2018,201803,10,2017/2018,
Waikato region,LAWA-100564,Buffalo Beach at Whitianga,Beach,Enterococci,43122.39583,10,FALSE,FALSE,4,1,2018,201804,10,2017/2018,
Waikato region,LAWA-100564,Buffalo Beach at Whitianga,Beach,Enterococci,43130.40625,4110,FALSE,FALSE,5,1,2018,201805,4110,2017/2018,
Waikato region,LAWA-100564,Buffalo Beach at Whitianga,Beach,Enterococci,43136.39583,20,FALSE,FALSE,6,2,2018,201806,20,2017/2018,
Waikato region,LAWA-100564,Buffalo Beach at Whitianga,Beach,Enterococci,43143.39583,1576,FALSE,FALSE,7,2,2018,201807,1576,2017/2018,
Waikato region,LAWA-100564,Buffalo Beach at Whitianga,Beach,Enterococci,43150.41667,10,FALSE,FALSE,8,2,2018,201808,10,2017/2018,
Waikato region,LAWA-100564,Buffalo Beach at Whitianga,Beach,Enterococci,43157.39236,10,FALSE,FALSE,9,2,2018,201809,10,2017/2018,
Waikato region,LAWA-100564,Buffalo Beach at Whitianga,Beach,Enterococci,43164.40625,20,FALSE,FALSE,10,3,2018,201810,20,2017/2018,
Waikato region,LAWA-100564,Buffalo Beach at Whitianga,Beach,Enterococci,43172.41389,985,FALSE,FALSE,11,3,2018,201811,985,2017/2018,
Waikato region,LAWA-100564,Buffalo Beach at Whitianga,Beach,Enterococci,43178.40972,20,FALSE,FALSE,12,3,2018,201812,20,2017/2018,
Waikato region,LAWA-100564,Buffalo Beach at Whitianga,Beach,Enterococci,43185.39306,10,FALSE,FALSE,13,3,2018,201813,10,2017/2018,
Waikato region,LAWA-100566,Mid Tairua Beach at Tairua Beach,Beach,Enterococci,42320.37292,1,FALSE,FALSE,46,11,2015,201546,1,2015/2016,
Waikato region,LAWA-100566,Mid Tairua Beach at Tairua Beach,Beach,Enterococci,42327.50694,1,FALSE,FALSE,47,11,2015,201547,1,2015/2016,
Waikato region,LAWA-100566,Mid Tairua Beach at Tairua Beach,Beach,Enterococci,42335.43056,9,FALSE,FALSE,48,11,2015,201548,9,2015/2016,
Waikato region,LAWA-100566,Mid Tairua Beach at Tairua Beach,Beach,Enterococci,42339.40556,5,FALSE,FALSE,48,12,2015,201548,5,2015/2016,
Waikato region,LAWA-100566,Mid Tairua Beach at Tairua Beach,Beach,Enterococci,42349.35972,1,FALSE,FALSE,50,12,2015,201550,1,2015/2016,
Waikato region,LAWA-100566,Mid Tairua Beach at Tairua Beach,Beach,Enterococci,42355.41944,1,FALSE,FALSE,51,12,2015,201551,1,2015/2016,
Waikato region,LAWA-100566,Mid Tairua Beach at Tairua Beach,Beach,Enterococci,42361.47986,1,FALSE,FALSE,51,12,2015,201551,1,2015/2016,
Waikato region,LAWA-100566,Mid Tairua Beach at Tairua Beach,Beach,Enterococci,42377.52778,11,FALSE,FALSE,2,1,2016,201602,11,2015/2016,
Waikato region,LAWA-100566,Mid Tairua Beach at Tairua Beach,Beach,Enterococci,42383.43403,4,FALSE,FALSE,2,1,2016,201602,4,2015/2016,
Waikato region,LAWA-100566,Mid Tairua Beach at Tairua Beach,Beach,Enterococci,42391.53125,2,FALSE,FALSE,4,1,2016,201604,2,2015/2016,
Waikato region,LAWA-100566,Mid Tairua Beach at Tairua Beach,Beach,Enterococci,42397.42222,1,FALSE,FALSE,4,1,2016,201604,1,2015/2016,
Waikato region,LAWA-100566,Mid Tairua Beach at Tairua Beach,Beach,Enterococci,42402.52083,60,FALSE,FALSE,5,2,2016,201605,60,2015/2016,
Waikato region,LAWA-100566,Mid Tairua Beach at Tairua Beach,Beach,Enterococci,42411.43403,1,FALSE,FALSE,6,2,2016,201606,1,2015/2016,
Waikato region,LAWA-100566,Mid Tairua Beach at Tairua Beach,Beach,Enterococci,42415.43264,1,FALSE,FALSE,7,2,2016,201607,1,2015/2016,
Waikato region,LAWA-100566,Mid Tairua Beach at Tairua Beach,Beach,Enterococci,42438.39792,1,FALSE,FALSE,10,3,2016,201610,1,2015/2016,
Waikato region,LAWA-100566,Mid Tairua Beach at Tairua Beach,Beach,Enterococci,42675.51389,1,FALSE,FALSE,44,11,2016,201644,1,2016/2017,
Waikato region,LAWA-100566,Mid Tairua Beach at Tairua Beach,Beach,Enterococci,42682.49444,2,FALSE,FALSE,45,11,2016,201645,2,2016/2017,
Waikato region,LAWA-100566,Mid Tairua Beach at Tairua Beach,Beach,Enterococci,42689.45417,1,FALSE,FALSE,46,11,2016,201646,1,2016/2017,
Waikato region,LAWA-100566,Mid Tairua Beach at Tairua Beach,Beach,Enterococci,42696.44792,1,FALSE,FALSE,47,11,2016,201647,1,2016/2017,
Waikato region,LAWA-100566,Mid Tairua Beach at Tairua Beach,Beach,Enterococci,42703.42431,1,FALSE,FALSE,48,11,2016,201648,1,2016/2017,
Waikato region,LAWA-100566,Mid Tairua Beach at Tairua Beach,Beach,Enterococci,42710.425,1,FALSE,FALSE,49,12,2016,201649,1,2016/2017,
Waikato region,LAWA-100566,Mid Tairua Beach at Tairua Beach,Beach,Enterococci,42717.43194,1,FALSE,FALSE,50,12,2016,201650,1,2016/2017,
Waikato region,LAWA-100566,Mid Tairua Beach at Tairua Beach,Beach,Enterococci,42724.42014,1,FALSE,FALSE,51,12,2016,201651,1,2016/2017,
Waikato region,LAWA-100566,Mid Tairua Beach at Tairua Beach,Beach,Enterococci,42740.42569,1,FALSE,FALSE,1,1,2017,201701,1,2016/2017,
Waikato region,LAWA-100566,Mid Tairua Beach at Tairua Beach,Beach,Enterococci,42745.3625,1,FALSE,FALSE,2,1,2017,201702,1,2016/2017,
Waikato region,LAWA-100566,Mid Tairua Beach at Tairua Beach,Beach,Enterococci,42752.42569,1,FALSE,FALSE,3,1,2017,201703,1,2016/2017,
Waikato region,LAWA-100566,Mid Tairua Beach at Tairua Beach,Beach,Enterococci,42759.44306,1,FALSE,FALSE,4,1,2017,201704,1,2016/2017,
Waikato region,LAWA-100566,Mid Tairua Beach at Tairua Beach,Beach,Enterococci,42766.42014,5,FALSE,FALSE,5,1,2017,201705,5,2016/2017,
Waikato region,LAWA-100566,Mid Tairua Beach at Tairua Beach,Beach,Enterococci,42773.44444,1,FALSE,FALSE,6,2,2017,201706,1,2016/2017,
Waikato region,LAWA-100566,Mid Tairua Beach at Tairua Beach,Beach,Enterococci,42780.41667,1,FALSE,FALSE,7,2,2017,201707,1,2016/2017,
Waikato region,LAWA-100566,Mid Tairua Beach at Tairua Beach,Beach,Enterococci,42787.45833,1,FALSE,FALSE,8,2,2017,201708,1,2016/2017,
Waikato region,LAWA-100566,Mid Tairua Beach at Tairua Beach,Beach,Enterococci,42794.37708,1,FALSE,FALSE,9,2,2017,201709,1,2016/2017,
Waikato region,LAWA-100566,Mid Tairua Beach at Tairua Beach,Beach,Enterococci,42801.44097,1,FALSE,FALSE,10,3,2017,201710,1,2016/2017,
Waikato region,LAWA-100566,Mid Tairua Beach at Tairua Beach,Beach,Enterococci,42808.37847,1,FALSE,FALSE,11,3,2017,201711,1,2016/2017,
Waikato region,LAWA-100566,Mid Tairua Beach at Tairua Beach,Beach,Enterococci,42815.44444,3,FALSE,FALSE,12,3,2017,201712,3,2016/2017,
Waikato region,LAWA-100566,Mid Tairua Beach at Tairua Beach,Beach,Enterococci,42822.38542,5,FALSE,FALSE,13,3,2017,201713,5,2016/2017,
Waikato region,LAWA-100566,Mid Tairua Beach at Tairua Beach,Beach,Enterococci,43045.46111,1,FALSE,FALSE,45,11,2017,201745,1,2017/2018,
Waikato region,LAWA-100566,Mid Tairua Beach at Tairua Beach,Beach,Enterococci,43052.44653,1,FALSE,FALSE,46,11,2017,201746,1,2017/2018,
Waikato region,LAWA-100566,Mid Tairua Beach at Tairua Beach,Beach,Enterococci,43059.46875,1,FALSE,FALSE,47,11,2017,201747,1,2017/2018,
Waikato region,LAWA-100566,Mid Tairua Beach at Tairua Beach,Beach,Enterococci,43066.46181,1,FALSE,FALSE,48,11,2017,201748,1,2017/2018,
Waikato region,LAWA-100566,Mid Tairua Beach at Tairua Beach,Beach,Enterococci,43073.46181,10,FALSE,FALSE,49,12,2017,201749,10,2017/2018,
Waikato region,LAWA-100566,Mid Tairua Beach at Tairua Beach,Beach,Enterococci,43080.47222,457,FALSE,FALSE,50,12,2017,201750,457,2017/2018,
Waikato region,LAWA-100566,Mid Tairua Beach at Tairua Beach,Beach,Enterococci,43084.46181,10,FALSE,FALSE,50,12,2017,201750,10,2017/2018,Y
Waikato region,LAWA-100566,Mid Tairua Beach at Tairua Beach,Beach,Enterococci,43087.46111,10,FALSE,FALSE,51,12,2017,201751,10,2017/2018,
Waikato region,LAWA-100566,Mid Tairua Beach at Tairua Beach,Beach,Enterococci,43103.44792,10,FALSE,FALSE,1,1,2018,201801,10,2017/2018,
Waikato region,LAWA-100566,Mid Tairua Beach at Tairua Beach,Beach,Enterococci,43108.45208,10,FALSE,FALSE,2,1,2018,201802,10,2017/2018,
Waikato region,LAWA-100566,Mid Tairua Beach at Tairua Beach,Beach,Enterococci,43115.45625,10,FALSE,FALSE,3,1,2018,201803,10,2017/2018,
Waikato region,LAWA-100566,Mid Tairua Beach at Tairua Beach,Beach,Enterococci,43122.44514,10,FALSE,FALSE,4,1,2018,201804,10,2017/2018,
Waikato region,LAWA-100566,Mid Tairua Beach at Tairua Beach,Beach,Enterococci,43130.45833,780,FALSE,FALSE,5,1,2018,201805,780,2017/2018,
Waikato region,LAWA-100566,Mid Tairua Beach at Tairua Beach,Beach,Enterococci,43136.44792,10,FALSE,FALSE,6,2,2018,201806,10,2017/2018,
Waikato region,LAWA-100566,Mid Tairua Beach at Tairua Beach,Beach,Enterococci,43143.45417,10,FALSE,FALSE,7,2,2018,201807,10,2017/2018,
Waikato region,LAWA-100566,Mid Tairua Beach at Tairua Beach,Beach,Enterococci,43150.375,10,FALSE,FALSE,8,2,2018,201808,10,2017/2018,
Waikato region,LAWA-100566,Mid Tairua Beach at Tairua Beach,Beach,Enterococci,43157.47222,10,FALSE,FALSE,9,2,2018,201809,10,2017/2018,
Waikato region,LAWA-100566,Mid Tairua Beach at Tairua Beach,Beach,Enterococci,43164.46181,10,FALSE,FALSE,10,3,2018,201810,10,2017/2018,
Waikato region,LAWA-100566,Mid Tairua Beach at Tairua Beach,Beach,Enterococci,43172.47569,10,FALSE,FALSE,11,3,2018,201811,10,2017/2018,
Waikato region,LAWA-100566,Mid Tairua Beach at Tairua Beach,Beach,Enterococci,43178.46181,10,FALSE,FALSE,12,3,2018,201812,10,2017/2018,
Waikato region,LAWA-100566,Mid Tairua Beach at Tairua Beach,Beach,Enterococci,43185.45069,10,FALSE,FALSE,13,3,2018,201813,10,2017/2018,
Waikato region,LAWA-100562,Ngarunui Beach at Raglan Harbour,Beach,Enterococci,42311.33472,1,FALSE,FALSE,44,11,2015,201544,1,2015/2016,
Waikato region,LAWA-100562,Ngarunui Beach at Raglan Harbour,Beach,Enterococci,42326.54375,1,FALSE,FALSE,46,11,2015,201546,1,2015/2016,
Waikato region,LAWA-100562,Ngarunui Beach at Raglan Harbour,Beach,Enterococci,42331.45556,1,FALSE,FALSE,47,11,2015,201547,1,2015/2016,
Waikato region,LAWA-100562,Ngarunui Beach at Raglan Harbour,Beach,Enterococci,42347.49583,1,FALSE,FALSE,49,12,2015,201549,1,2015/2016,
Waikato region,LAWA-100562,Ngarunui Beach at Raglan Harbour,Beach,Enterococci,42354.52083,10,FALSE,FALSE,50,12,2015,201550,10,2015/2016,
Waikato region,LAWA-100562,Ngarunui Beach at Raglan Harbour,Beach,Enterococci,42359.37222,1,FALSE,FALSE,51,12,2015,201551,1,2015/2016,
Waikato region,LAWA-100562,Ngarunui Beach at Raglan Harbour,Beach,Enterococci,42376.43403,1,FALSE,FALSE,1,1,2016,201601,1,2015/2016,
Waikato region,LAWA-100562,Ngarunui Beach at Raglan Harbour,Beach,Enterococci,42382.50694,1,FALSE,FALSE,2,1,2016,201602,1,2015/2016,
Waikato region,LAWA-100562,Ngarunui Beach at Raglan Harbour,Beach,Enterococci,42388.38264,1,FALSE,FALSE,3,1,2016,201603,1,2015/2016,
Waikato region,LAWA-100562,Ngarunui Beach at Raglan Harbour,Beach,Enterococci,42396.51875,2,FALSE,FALSE,4,1,2016,201604,2,2015/2016,
Waikato region,LAWA-100562,Ngarunui Beach at Raglan Harbour,Beach,Enterococci,42403.34931,1,FALSE,FALSE,5,2,2016,201605,1,2015/2016,
Waikato region,LAWA-100562,Ngarunui Beach at Raglan Harbour,Beach,Enterococci,42410.49653,7,FALSE,FALSE,6,2,2016,201606,7,2015/2016,
Waikato region,LAWA-100562,Ngarunui Beach at Raglan Harbour,Beach,Enterococci,42417.37986,3,FALSE,FALSE,7,2,2016,201607,3,2015/2016,
Waikato region,LAWA-100562,Ngarunui Beach at Raglan Harbour,Beach,Enterococci,42451,1,FALSE,FALSE,12,3,2016,201612,1,2015/2016,
Waikato region,LAWA-100562,Ngarunui Beach at Raglan Harbour,Beach,Enterococci,42676.35417,2,FALSE,FALSE,44,11,2016,201644,2,2016/2017,
Waikato region,LAWA-100562,Ngarunui Beach at Raglan Harbour,Beach,Enterococci,42683.36181,1,FALSE,FALSE,45,11,2016,201645,1,2016/2017,
Waikato region,LAWA-100562,Ngarunui Beach at Raglan Harbour,Beach,Enterococci,42690.38958,49,FALSE,FALSE,46,11,2016,201646,49,2016/2017,
Waikato region,LAWA-100562,Ngarunui Beach at Raglan Harbour,Beach,Enterococci,42697.34444,1,FALSE,FALSE,47,11,2016,201647,1,2016/2017,
Waikato region,LAWA-100562,Ngarunui Beach at Raglan Harbour,Beach,Enterococci,42704.34236,1,FALSE,FALSE,48,11,2016,201648,1,2016/2017,
Waikato region,LAWA-100562,Ngarunui Beach at Raglan Harbour,Beach,Enterococci,42711.33819,1,FALSE,FALSE,49,12,2016,201649,1,2016/2017,
Waikato region,LAWA-100562,Ngarunui Beach at Raglan Harbour,Beach,Enterococci,42718.33403,1,FALSE,FALSE,50,12,2016,201650,1,2016/2017,
Waikato region,LAWA-100562,Ngarunui Beach at Raglan Harbour,Beach,Enterococci,42725.33542,1,FALSE,FALSE,51,12,2016,201651,1,2016/2017,
Waikato region,LAWA-100562,Ngarunui Beach at Raglan Harbour,Beach,Enterococci,42739.35208,1,FALSE,FALSE,1,1,2017,201701,1,2016/2017,
Waikato region,LAWA-100562,Ngarunui Beach at Raglan Harbour,Beach,Enterococci,42746.33472,1,FALSE,FALSE,2,1,2017,201702,1,2016/2017,
Waikato region,LAWA-100562,Ngarunui Beach at Raglan Harbour,Beach,Enterococci,42753.34028,1,FALSE,FALSE,3,1,2017,201703,1,2016/2017,
Waikato region,LAWA-100562,Ngarunui Beach at Raglan Harbour,Beach,Enterococci,42760.33958,1,FALSE,FALSE,4,1,2017,201704,1,2016/2017,
Waikato region,LAWA-100562,Ngarunui Beach at Raglan Harbour,Beach,Enterococci,42767.34375,1,FALSE,FALSE,5,2,2017,201705,1,2016/2017,
Waikato region,LAWA-100562,Ngarunui Beach at Raglan Harbour,Beach,Enterococci,42774.34028,1,FALSE,FALSE,6,2,2017,201706,1,2016/2017,
Waikato region,LAWA-100562,Ngarunui Beach at Raglan Harbour,Beach,Enterococci,42781.35069,5,FALSE,FALSE,7,2,2017,201707,5,2016/2017,
Waikato region,LAWA-100562,Ngarunui Beach at Raglan Harbour,Beach,Enterococci,42788.34375,2,FALSE,FALSE,8,2,2017,201708,2,2016/2017,
Waikato region,LAWA-100562,Ngarunui Beach at Raglan Harbour,Beach,Enterococci,42795.36458,17,FALSE,FALSE,9,3,2017,201709,17,2016/2017,
Waikato region,LAWA-100562,Ngarunui Beach at Raglan Harbour,Beach,Enterococci,42800.36806,1,FALSE,FALSE,10,3,2017,201710,1,2016/2017,
