region,lawaSiteID,siteName,siteType,property,dateCollected,val,lCens,rCens,week,month,year,YW,fVal,bathingSeason,Retest result? (Y/N)
Waikato region,LAWA-100563,Sunset Beach Surfclub at Port Waikato Beach,Beach,Enterococci,42410.49722,21,FALSE,FALSE,6,2,2016,201606,21,2015/2016,
Waikato region,LAWA-100563,Sunset Beach Surfclub at Port Waikato Beach,Beach,Enterococci,42417.41528,1,FALSE,FALSE,7,2,2016,201607,1,2015/2016,
Waikato region,LAWA-100563,Sunset Beach Surfclub at Port Waikato Beach,Beach,Enterococci,42676.45139,10,FALSE,FALSE,44,11,2016,201644,10,2016/2017,
Waikato region,LAWA-100563,Sunset Beach Surfclub at Port Waikato Beach,Beach,Enterococci,42683.45972,1,FALSE,FALSE,45,11,2016,201645,1,2016/2017,
Waikato region,LAWA-100563,Sunset Beach Surfclub at Port Waikato Beach,Beach,Enterococci,42690.49444,10,FALSE,FALSE,46,11,2016,201646,10,2016/2017,
Waikato region,LAWA-100563,Sunset Beach Surfclub at Port Waikato Beach,Beach,Enterococci,42697.45625,1,FALSE,FALSE,47,11,2016,201647,1,2016/2017,
Waikato region,LAWA-100563,Sunset Beach Surfclub at Port Waikato Beach,Beach,Enterococci,42704.46528,2,FALSE,FALSE,48,11,2016,201648,2,2016/2017,
Waikato region,LAWA-100563,Sunset Beach Surfclub at Port Waikato Beach,Beach,Enterococci,42711.45694,1,FALSE,FALSE,49,12,2016,201649,1,2016/2017,
Waikato region,LAWA-100563,Sunset Beach Surfclub at Port Waikato Beach,Beach,Enterococci,42718.44167,8,FALSE,FALSE,50,12,2016,201650,8,2016/2017,
Waikato region,LAWA-100563,Sunset Beach Surfclub at Port Waikato Beach,Beach,Enterococci,42725.45903,1,FALSE,FALSE,51,12,2016,201651,1,2016/2017,
Waikato region,LAWA-100563,Sunset Beach Surfclub at Port Waikato Beach,Beach,Enterococci,42739.4625,2,FALSE,FALSE,1,1,2017,201701,2,2016/2017,
Waikato region,LAWA-100563,Sunset Beach Surfclub at Port Waikato Beach,Beach,Enterococci,42746.44514,10,FALSE,FALSE,2,1,2017,201702,10,2016/2017,
Waikato region,LAWA-100563,Sunset Beach Surfclub at Port Waikato Beach,Beach,Enterococci,42753.45556,3,FALSE,FALSE,3,1,2017,201703,3,2016/2017,
Waikato region,LAWA-100563,Sunset Beach Surfclub at Port Waikato Beach,Beach,Enterococci,42760.45486,2,FALSE,FALSE,4,1,2017,201704,2,2016/2017,
Waikato region,LAWA-100563,Sunset Beach Surfclub at Port Waikato Beach,Beach,Enterococci,42767.44792,1,FALSE,FALSE,5,2,2017,201705,1,2016/2017,
Waikato region,LAWA-100563,Sunset Beach Surfclub at Port Waikato Beach,Beach,Enterococci,42774.45833,1,FALSE,FALSE,6,2,2017,201706,1,2016/2017,
Waikato region,LAWA-100563,Sunset Beach Surfclub at Port Waikato Beach,Beach,Enterococci,42781.45833,6,FALSE,FALSE,7,2,2017,201707,6,2016/2017,
Waikato region,LAWA-100563,Sunset Beach Surfclub at Port Waikato Beach,Beach,Enterococci,42788.46181,2,FALSE,FALSE,8,2,2017,201708,2,2016/2017,
Waikato region,LAWA-100563,Sunset Beach Surfclub at Port Waikato Beach,Beach,Enterococci,42795.46389,20,FALSE,FALSE,9,3,2017,201709,20,2016/2017,
Waikato region,LAWA-100563,Sunset Beach Surfclub at Port Waikato Beach,Beach,Enterococci,42800.46181,7,FALSE,FALSE,10,3,2017,201710,7,2016/2017,
Waikato region,LAWA-100563,Sunset Beach Surfclub at Port Waikato Beach,Beach,Enterococci,42809.44236,9,FALSE,FALSE,11,3,2017,201711,9,2016/2017,
Waikato region,LAWA-100563,Sunset Beach Surfclub at Port Waikato Beach,Beach,Enterococci,42816.44792,1,FALSE,FALSE,12,3,2017,201712,1,2016/2017,
Waikato region,LAWA-100563,Sunset Beach Surfclub at Port Waikato Beach,Beach,Enterococci,42821.47222,2200,FALSE,FALSE,13,3,2017,201713,2200,2016/2017,
Waikato region,LAWA-100563,Sunset Beach Surfclub at Port Waikato Beach,Beach,Enterococci,43046.4375,6,FALSE,FALSE,45,11,2017,201745,6,2017/2018,
Waikato region,LAWA-100563,Sunset Beach Surfclub at Port Waikato Beach,Beach,Enterococci,43053.4875,1,FALSE,FALSE,46,11,2017,201746,1,2017/2018,
Waikato region,LAWA-100563,Sunset Beach Surfclub at Port Waikato Beach,Beach,Enterococci,43060.46528,4,FALSE,FALSE,47,11,2017,201747,4,2017/2018,
Waikato region,LAWA-100563,Sunset Beach Surfclub at Port Waikato Beach,Beach,Enterococci,43067.51042,1,FALSE,FALSE,48,11,2017,201748,1,2017/2018,
Waikato region,LAWA-100563,Sunset Beach Surfclub at Port Waikato Beach,Beach,Enterococci,43074.47222,1314,FALSE,FALSE,49,12,2017,201749,1314,2017/2018,
Waikato region,LAWA-100563,Sunset Beach Surfclub at Port Waikato Beach,Beach,Enterococci,43081.46181,10,FALSE,FALSE,50,12,2017,201750,10,2017/2018,
Waikato region,LAWA-100563,Sunset Beach Surfclub at Port Waikato Beach,Beach,Enterococci,43088.37986,10,FALSE,FALSE,51,12,2017,201751,10,2017/2018,
Waikato region,LAWA-100563,Sunset Beach Surfclub at Port Waikato Beach,Beach,Enterococci,43104.35417,10,FALSE,FALSE,1,1,2018,201801,10,2017/2018,
Waikato region,LAWA-100563,Sunset Beach Surfclub at Port Waikato Beach,Beach,Enterococci,43109.40417,10,FALSE,FALSE,2,1,2018,201802,10,2017/2018,
Waikato region,LAWA-100563,Sunset Beach Surfclub at Port Waikato Beach,Beach,Enterococci,43116.40833,20,FALSE,FALSE,3,1,2018,201803,20,2017/2018,
Waikato region,LAWA-100563,Sunset Beach Surfclub at Port Waikato Beach,Beach,Enterococci,43123.40764,10,FALSE,FALSE,4,1,2018,201804,10,2017/2018,
Waikato region,LAWA-100563,Sunset Beach Surfclub at Port Waikato Beach,Beach,Enterococci,43131.39861,10,FALSE,FALSE,5,1,2018,201805,10,2017/2018,
Waikato region,LAWA-100563,Sunset Beach Surfclub at Port Waikato Beach,Beach,Enterococci,43138.41667,10,FALSE,FALSE,6,2,2018,201806,10,2017/2018,
Waikato region,LAWA-100563,Sunset Beach Surfclub at Port Waikato Beach,Beach,Enterococci,43144.40347,10,FALSE,FALSE,7,2,2018,201807,10,2017/2018,
Waikato region,LAWA-100563,Sunset Beach Surfclub at Port Waikato Beach,Beach,Enterococci,43151.39583,10,FALSE,FALSE,8,2,2018,201808,10,2017/2018,
Waikato region,LAWA-100563,Sunset Beach Surfclub at Port Waikato Beach,Beach,Enterococci,43158.47222,10,FALSE,FALSE,9,2,2018,201809,10,2017/2018,
Waikato region,LAWA-100563,Sunset Beach Surfclub at Port Waikato Beach,Beach,Enterococci,43165.47917,10,FALSE,FALSE,10,3,2018,201810,10,2017/2018,
Waikato region,LAWA-100563,Sunset Beach Surfclub at Port Waikato Beach,Beach,Enterococci,43172.38889,10,FALSE,FALSE,11,3,2018,201811,10,2017/2018,
Waikato region,LAWA-100563,Sunset Beach Surfclub at Port Waikato Beach,Beach,Enterococci,43179.44167,10,FALSE,FALSE,12,3,2018,201812,10,2017/2018,
Waikato region,LAWA-100563,Sunset Beach Surfclub at Port Waikato Beach,Beach,Enterococci,43186.44444,10,FALSE,FALSE,13,3,2018,201813,10,2017/2018,
Waikato region,EW-10007,Lake Taupo at Acacia Bay Wharf,LakeSite,E-coli,42340.53958,28,FALSE,FALSE,48,12,2015,201548,28,2015/2016,
Waikato region,EW-10007,Lake Taupo at Acacia Bay Wharf,LakeSite,E-coli,42349.52847,36,FALSE,FALSE,50,12,2015,201550,36,2015/2016,
Waikato region,EW-10007,Lake Taupo at Acacia Bay Wharf,LakeSite,E-coli,42352.53889,4,FALSE,FALSE,50,12,2015,201550,4,2015/2016,
Waikato region,EW-10007,Lake Taupo at Acacia Bay Wharf,LakeSite,E-coli,42361.52778,500,FALSE,FALSE,51,12,2015,201551,500,2015/2016,
Waikato region,EW-10007,Lake Taupo at Acacia Bay Wharf,LakeSite,E-coli,42377.52292,18,FALSE,FALSE,2,1,2016,201602,18,2015/2016,
Waikato region,EW-10007,Lake Taupo at Acacia Bay Wharf,LakeSite,E-coli,42382.5625,5,FALSE,FALSE,2,1,2016,201602,5,2015/2016,
Waikato region,EW-10007,Lake Taupo at Acacia Bay Wharf,LakeSite,E-coli,42387.54514,310,FALSE,FALSE,3,1,2016,201603,310,2015/2016,
Waikato region,EW-10007,Lake Taupo at Acacia Bay Wharf,LakeSite,E-coli,42397.51319,36,FALSE,FALSE,4,1,2016,201604,36,2015/2016,
Waikato region,EW-10007,Lake Taupo at Acacia Bay Wharf,LakeSite,E-coli,42403.52431,100,FALSE,FALSE,5,2,2016,201605,100,2015/2016,
Waikato region,EW-10007,Lake Taupo at Acacia Bay Wharf,LakeSite,E-coli,42411.53125,1,FALSE,FALSE,6,2,2016,201606,1,2015/2016,
Waikato region,EW-10007,Lake Taupo at Acacia Bay Wharf,LakeSite,E-coli,42415.53403,20,FALSE,FALSE,7,2,2016,201607,20,2015/2016,
Waikato region,EW-10007,Lake Taupo at Acacia Bay Wharf,LakeSite,E-coli,42423.51944,1,FALSE,FALSE,8,2,2016,201608,1,2015/2016,
Waikato region,EW-10007,Lake Taupo at Acacia Bay Wharf,LakeSite,E-coli,43073.54653,70,FALSE,FALSE,49,12,2017,201749,70,2017/2018,
Waikato region,EW-10007,Lake Taupo at Acacia Bay Wharf,LakeSite,E-coli,43080.5,280,FALSE,FALSE,50,12,2017,201750,280,2017/2018,
Waikato region,EW-10007,Lake Taupo at Acacia Bay Wharf,LakeSite,E-coli,43087.53125,330,FALSE,FALSE,51,12,2017,201751,330,2017/2018,
Waikato region,EW-10007,Lake Taupo at Acacia Bay Wharf,LakeSite,E-coli,43103.54167,180,FALSE,FALSE,1,1,2018,201801,180,2017/2018,
Waikato region,EW-10007,Lake Taupo at Acacia Bay Wharf,LakeSite,E-coli,43108.55694,60,FALSE,FALSE,2,1,2018,201802,60,2017/2018,
Waikato region,EW-10007,Lake Taupo at Acacia Bay Wharf,LakeSite,E-coli,43115.52778,150,FALSE,FALSE,3,1,2018,201803,150,2017/2018,
Waikato region,EW-10007,Lake Taupo at Acacia Bay Wharf,LakeSite,E-coli,43122.49583,100,FALSE,FALSE,4,1,2018,201804,100,2017/2018,
Waikato region,EW-10007,Lake Taupo at Acacia Bay Wharf,LakeSite,E-coli,43130.55,30,FALSE,FALSE,5,1,2018,201805,30,2017/2018,
Waikato region,EW-10007,Lake Taupo at Acacia Bay Wharf,LakeSite,E-coli,43136.52292,8,FALSE,FALSE,6,2,2018,201806,8,2017/2018,
Waikato region,EW-10007,Lake Taupo at Acacia Bay Wharf,LakeSite,E-coli,43143.49792,210,FALSE,FALSE,7,2,2018,201807,210,2017/2018,
Waikato region,EW-10007,Lake Taupo at Acacia Bay Wharf,LakeSite,E-coli,43150.52083,28,FALSE,FALSE,8,2,2018,201808,28,2017/2018,
Waikato region,EW-10007,Lake Taupo at Acacia Bay Wharf,LakeSite,E-coli,43157.52639,9,FALSE,FALSE,9,2,2018,201809,9,2017/2018,
Waikato region,EW-10008,Lake Taupo at Awaroa Reserve,LakeSite,E-coli,42340.50694,3,FALSE,FALSE,48,12,2015,201548,3,2015/2016,
Waikato region,EW-10008,Lake Taupo at Awaroa Reserve,LakeSite,E-coli,42349.48611,5,FALSE,FALSE,50,12,2015,201550,5,2015/2016,
Waikato region,EW-10008,Lake Taupo at Awaroa Reserve,LakeSite,E-coli,42352.48681,20,FALSE,FALSE,50,12,2015,201550,20,2015/2016,
Waikato region,EW-10008,Lake Taupo at Awaroa Reserve,LakeSite,E-coli,42361.48819,2,FALSE,FALSE,51,12,2015,201551,2,2015/2016,
Waikato region,EW-10008,Lake Taupo at Awaroa Reserve,LakeSite,E-coli,42377.47847,510,FALSE,FALSE,2,1,2016,201602,510,2015/2016,
Waikato region,EW-10008,Lake Taupo at Awaroa Reserve,LakeSite,E-coli,42382.51389,4,FALSE,FALSE,2,1,2016,201602,4,2015/2016,
Waikato region,EW-10008,Lake Taupo at Awaroa Reserve,LakeSite,E-coli,42387.49792,1,FALSE,FALSE,3,1,2016,201603,1,2015/2016,
Waikato region,EW-10008,Lake Taupo at Awaroa Reserve,LakeSite,E-coli,42397.46875,5,FALSE,FALSE,4,1,2016,201604,5,2015/2016,
Waikato region,EW-10008,Lake Taupo at Awaroa Reserve,LakeSite,E-coli,42403.49306,10,FALSE,FALSE,5,2,2016,201605,10,2015/2016,
Waikato region,EW-10008,Lake Taupo at Awaroa Reserve,LakeSite,E-coli,42411.49375,1,FALSE,FALSE,6,2,2016,201606,1,2015/2016,
Waikato region,EW-10008,Lake Taupo at Awaroa Reserve,LakeSite,E-coli,42415.48542,1,FALSE,FALSE,7,2,2016,201607,1,2015/2016,
Waikato region,EW-10008,Lake Taupo at Awaroa Reserve,LakeSite,E-coli,42423.48889,27,FALSE,FALSE,8,2,2016,201608,27,2015/2016,
Waikato region,EW-10008,Lake Taupo at Awaroa Reserve,LakeSite,E-coli,43073.51806,2,FALSE,FALSE,49,12,2017,201749,2,2017/2018,
Waikato region,EW-10008,Lake Taupo at Awaroa Reserve,LakeSite,E-coli,43080.47222,12,FALSE,FALSE,50,12,2017,201750,12,2017/2018,
Waikato region,EW-10008,Lake Taupo at Awaroa Reserve,LakeSite,E-coli,43087.48264,50,FALSE,FALSE,51,12,2017,201751,50,2017/2018,
Waikato region,EW-10008,Lake Taupo at Awaroa Reserve,LakeSite,E-coli,43103.47917,3,FALSE,FALSE,1,1,2018,201801,3,2017/2018,
Waikato region,EW-10008,Lake Taupo at Awaroa Reserve,LakeSite,E-coli,43108.50694,4,FALSE,FALSE,2,1,2018,201802,4,2017/2018,
Waikato region,EW-10008,Lake Taupo at Awaroa Reserve,LakeSite,E-coli,43115.47222,49,FALSE,FALSE,3,1,2018,201803,49,2017/2018,
Waikato region,EW-10008,Lake Taupo at Awaroa Reserve,LakeSite,E-coli,43122.45347,35,FALSE,FALSE,4,1,2018,201804,35,2017/2018,
Waikato region,EW-10008,Lake Taupo at Awaroa Reserve,LakeSite,E-coli,43130.49306,5,FALSE,FALSE,5,1,2018,201805,5,2017/2018,
Waikato region,EW-10008,Lake Taupo at Awaroa Reserve,LakeSite,E-coli,43136.48611,5,FALSE,FALSE,6,2,2018,201806,5,2017/2018,
Waikato region,EW-10008,Lake Taupo at Awaroa Reserve,LakeSite,E-coli,43143.46806,29,FALSE,FALSE,7,2,2018,201807,29,2017/2018,
Waikato region,EW-10008,Lake Taupo at Awaroa Reserve,LakeSite,E-coli,43150.48819,5,FALSE,FALSE,8,2,2018,201808,5,2017/2018,
Waikato region,EW-10008,Lake Taupo at Awaroa Reserve,LakeSite,E-coli,43157.49306,17,FALSE,FALSE,9,2,2018,201809,17,2017/2018,
Waikato region,EW-10009,Lake Taupo at Kinloch,LakeSite,E-coli,42340.57083,1,FALSE,FALSE,48,12,2015,201548,1,2015/2016,
Waikato region,EW-10009,Lake Taupo at Kinloch,LakeSite,E-coli,42349.55903,50,FALSE,FALSE,50,12,2015,201550,50,2015/2016,
Waikato region,EW-10009,Lake Taupo at Kinloch,LakeSite,E-coli,42352.57222,31,FALSE,FALSE,50,12,2015,201550,31,2015/2016,
Waikato region,EW-10009,Lake Taupo at Kinloch,LakeSite,E-coli,42361.5625,1,FALSE,FALSE,51,12,2015,201551,1,2015/2016,
Waikato region,EW-10009,Lake Taupo at Kinloch,LakeSite,E-coli,42377.5625,30,FALSE,FALSE,2,1,2016,201602,30,2015/2016,
Waikato region,EW-10009,Lake Taupo at Kinloch,LakeSite,E-coli,42382.59236,14,FALSE,FALSE,2,1,2016,201602,14,2015/2016,
Waikato region,EW-10009,Lake Taupo at Kinloch,LakeSite,E-coli,42387.57569,1,FALSE,FALSE,3,1,2016,201603,1,2015/2016,
Waikato region,EW-10009,Lake Taupo at Kinloch,LakeSite,E-coli,42397.53958,4,FALSE,FALSE,4,1,2016,201604,4,2015/2016,
Waikato region,EW-10009,Lake Taupo at Kinloch,LakeSite,E-coli,42403.55347,2,FALSE,FALSE,5,2,2016,201605,2,2015/2016,
Waikato region,EW-10009,Lake Taupo at Kinloch,LakeSite,E-coli,42411.55347,1,FALSE,FALSE,6,2,2016,201606,1,2015/2016,
Waikato region,EW-10009,Lake Taupo at Kinloch,LakeSite,E-coli,42415.56806,1,FALSE,FALSE,7,2,2016,201607,1,2015/2016,
Waikato region,EW-10009,Lake Taupo at Kinloch,LakeSite,E-coli,42423.55208,5,FALSE,FALSE,8,2,2016,201608,5,2015/2016,
Waikato region,EW-10009,Lake Taupo at Kinloch,LakeSite,E-coli,43073.57708,12,FALSE,FALSE,49,12,2017,201749,12,2017/2018,
Waikato region,EW-10009,Lake Taupo at Kinloch,LakeSite,E-coli,43080.53125,1,FALSE,FALSE,50,12,2017,201750,1,2017/2018,
Waikato region,EW-10009,Lake Taupo at Kinloch,LakeSite,E-coli,43087.5625,1,FALSE,FALSE,51,12,2017,201751,1,2017/2018,
Waikato region,EW-10009,Lake Taupo at Kinloch,LakeSite,E-coli,43103.57639,1,FALSE,FALSE,1,1,2018,201801,1,2017/2018,
Waikato region,EW-10009,Lake Taupo at Kinloch,LakeSite,E-coli,43108.58819,3,FALSE,FALSE,2,1,2018,201802,3,2017/2018,
Waikato region,EW-10009,Lake Taupo at Kinloch,LakeSite,E-coli,43115.5625,8,FALSE,FALSE,3,1,2018,201803,8,2017/2018,
Waikato region,EW-10009,Lake Taupo at Kinloch,LakeSite,E-coli,43122.53125,5,FALSE,FALSE,4,1,2018,201804,5,2017/2018,
Waikato region,EW-10009,Lake Taupo at Kinloch,LakeSite,E-coli,43130.59028,23,FALSE,FALSE,5,1,2018,201805,23,2017/2018,
Waikato region,EW-10009,Lake Taupo at Kinloch,LakeSite,E-coli,43136.56181,60,FALSE,FALSE,6,2,2018,201806,60,2017/2018,
Waikato region,EW-10009,Lake Taupo at Kinloch,LakeSite,E-coli,43143.53681,18,FALSE,FALSE,7,2,2018,201807,18,2017/2018,
Waikato region,EW-10009,Lake Taupo at Kinloch,LakeSite,E-coli,43150.55208,14,FALSE,FALSE,8,2,2018,201808,14,2017/2018,
Waikato region,EW-10009,Lake Taupo at Kinloch,LakeSite,E-coli,43157.56528,15,FALSE,FALSE,9,2,2018,201809,15,2017/2018,
Waikato region,EW-10010,Lake Taupo at Kuratau,LakeSite,E-coli,42340.42083,43,FALSE,FALSE,48,12,2015,201548,43,2015/2016,
Waikato region,EW-10010,Lake Taupo at Kuratau,LakeSite,E-coli,42349.41667,1,FALSE,FALSE,50,12,2015,201550,1,2015/2016,
Waikato region,EW-10010,Lake Taupo at Kuratau,LakeSite,E-coli,42352.40972,27,FALSE,FALSE,50,12,2015,201550,27,2015/2016,
Waikato region,EW-10010,Lake Taupo at Kuratau,LakeSite,E-coli,42361.40972,260,FALSE,FALSE,51,12,2015,201551,260,2015/2016,
Waikato region,EW-10010,Lake Taupo at Kuratau,LakeSite,E-coli,42377.41042,28,FALSE,FALSE,2,1,2016,201602,28,2015/2016,
Waikato region,EW-10010,Lake Taupo at Kuratau,LakeSite,E-coli,42382.40972,1,FALSE,FALSE,2,1,2016,201602,1,2015/2016,
Waikato region,EW-10010,Lake Taupo at Kuratau,LakeSite,E-coli,42387.41319,30,FALSE,FALSE,3,1,2016,201603,30,2015/2016,
Waikato region,EW-10010,Lake Taupo at Kuratau,LakeSite,E-coli,42397.40625,3,FALSE,FALSE,4,1,2016,201604,3,2015/2016,
Waikato region,EW-10010,Lake Taupo at Kuratau,LakeSite,E-coli,42403.42917,1,FALSE,FALSE,5,2,2016,201605,1,2015/2016,
Waikato region,EW-10010,Lake Taupo at Kuratau,LakeSite,E-coli,42411.41944,1,FALSE,FALSE,6,2,2016,201606,1,2015/2016,
Waikato region,EW-10010,Lake Taupo at Kuratau,LakeSite,E-coli,42415.41667,70,FALSE,FALSE,7,2,2016,201607,70,2015/2016,
Waikato region,EW-10010,Lake Taupo at Kuratau,LakeSite,E-coli,42423.42153,1,FALSE,FALSE,8,2,2016,201608,1,2015/2016,
Waikato region,EW-10010,Lake Taupo at Kuratau,LakeSite,E-coli,43073.43264,180,FALSE,FALSE,49,12,2017,201749,180,2017/2018,
Waikato region,EW-10010,Lake Taupo at Kuratau,LakeSite,E-coli,43080.40278,7,FALSE,FALSE,50,12,2017,201750,7,2017/2018,
Waikato region,EW-10010,Lake Taupo at Kuratau,LakeSite,E-coli,43087.40278,4,FALSE,FALSE,51,12,2017,201751,4,2017/2018,
Waikato region,EW-10010,Lake Taupo at Kuratau,LakeSite,E-coli,43103.39931,80,FALSE,FALSE,1,1,2018,201801,80,2017/2018,
Waikato region,EW-10010,Lake Taupo at Kuratau,LakeSite,E-coli,43108.44792,7,FALSE,FALSE,2,1,2018,201802,7,2017/2018,
Waikato region,EW-10010,Lake Taupo at Kuratau,LakeSite,E-coli,43115.40069,5,FALSE,FALSE,3,1,2018,201803,5,2017/2018,
Waikato region,EW-10010,Lake Taupo at Kuratau,LakeSite,E-coli,43122.38542,22,FALSE,FALSE,4,1,2018,201804,22,2017/2018,
Waikato region,EW-10010,Lake Taupo at Kuratau,LakeSite,E-coli,43130.41319,10,FALSE,FALSE,5,1,2018,201805,10,2017/2018,
Waikato region,EW-10010,Lake Taupo at Kuratau,LakeSite,E-coli,43136.39583,240,FALSE,FALSE,6,2,2018,201806,240,2017/2018,
Waikato region,EW-10010,Lake Taupo at Kuratau,LakeSite,E-coli,43143.40625,19,FALSE,FALSE,7,2,2018,201807,19,2017/2018,
Waikato region,EW-10010,Lake Taupo at Kuratau,LakeSite,E-coli,43150.41667,3,FALSE,FALSE,8,2,2018,201808,3,2017/2018,
Waikato region,EW-10010,Lake Taupo at Kuratau,LakeSite,E-coli,43157.41667,1,FALSE,FALSE,9,2,2018,201809,1,2017/2018,
Waikato region,EW-10011,Lake Taupo at Mission Bay,LakeSite,E-coli,42340.48472,1,FALSE,FALSE,48,12,2015,201548,1,2015/2016,
Waikato region,EW-10011,Lake Taupo at Mission Bay,LakeSite,E-coli,42349.46528,2,FALSE,FALSE,50,12,2015,201550,2,2015/2016,
Waikato region,EW-10011,Lake Taupo at Mission Bay,LakeSite,E-coli,42352.46319,16,FALSE,FALSE,50,12,2015,201550,16,2015/2016,
Waikato region,EW-10011,Lake Taupo at Mission Bay,LakeSite,E-coli,42361.4625,1,FALSE,FALSE,51,12,2015,201551,1,2015/2016,
Waikato region,EW-10011,Lake Taupo at Mission Bay,LakeSite,E-coli,42377.45764,14,FALSE,FALSE,2,1,2016,201602,14,2015/2016,
Waikato region,EW-10011,Lake Taupo at Mission Bay,LakeSite,E-coli,42382.46181,7,FALSE,FALSE,2,1,2016,201602,7,2015/2016,
Waikato region,EW-10011,Lake Taupo at Mission Bay,LakeSite,E-coli,42387.47222,2,FALSE,FALSE,3,1,2016,201603,2,2015/2016,
Waikato region,EW-10011,Lake Taupo at Mission Bay,LakeSite,E-coli,42397.45139,1,FALSE,FALSE,4,1,2016,201604,1,2015/2016,
Waikato region,EW-10011,Lake Taupo at Mission Bay,LakeSite,E-coli,42403.47153,1,FALSE,FALSE,5,2,2016,201605,1,2015/2016,
