region,lawaSiteID,siteName,siteType,property,dateCollected,val,lCens,rCens,week,month,year,YW,fVal,bathingSeason,Retest result? (Y/N)
Waikato region,EW-10011,Lake Taupo at Mission Bay,LakeSite,E-coli,42411.46806,1,FALSE,FALSE,6,2,2016,201606,1,2015/2016,
Waikato region,EW-10011,Lake Taupo at Mission Bay,LakeSite,E-coli,42415.4625,1,FALSE,FALSE,7,2,2016,201607,1,2015/2016,
Waikato region,EW-10011,Lake Taupo at Mission Bay,LakeSite,E-coli,42423.46736,30,FALSE,FALSE,8,2,2016,201608,30,2015/2016,
Waikato region,EW-10011,Lake Taupo at Mission Bay,LakeSite,E-coli,43073.49722,1,FALSE,FALSE,49,12,2017,201749,1,2017/2018,
Waikato region,EW-10011,Lake Taupo at Mission Bay,LakeSite,E-coli,43080.45139,2,FALSE,FALSE,50,12,2017,201750,2,2017/2018,
Waikato region,EW-10011,Lake Taupo at Mission Bay,LakeSite,E-coli,43087.45139,11,FALSE,FALSE,51,12,2017,201751,11,2017/2018,
Waikato region,EW-10011,Lake Taupo at Mission Bay,LakeSite,E-coli,43103.45139,1,FALSE,FALSE,1,1,2018,201801,1,2017/2018,
Waikato region,EW-10011,Lake Taupo at Mission Bay,LakeSite,E-coli,43108.49306,1,FALSE,FALSE,2,1,2018,201802,1,2017/2018,
Waikato region,EW-10011,Lake Taupo at Mission Bay,LakeSite,E-coli,43115.44792,1,FALSE,FALSE,3,1,2018,201803,1,2017/2018,
Waikato region,EW-10011,Lake Taupo at Mission Bay,LakeSite,E-coli,43122.43264,1,FALSE,FALSE,4,1,2018,201804,1,2017/2018,
Waikato region,EW-10011,Lake Taupo at Mission Bay,LakeSite,E-coli,43130.46528,1,FALSE,FALSE,5,1,2018,201805,1,2017/2018,
Waikato region,EW-10011,Lake Taupo at Mission Bay,LakeSite,E-coli,43136.46111,1,FALSE,FALSE,6,2,2018,201806,1,2017/2018,
Waikato region,EW-10011,Lake Taupo at Mission Bay,LakeSite,E-coli,43143.44653,3,FALSE,FALSE,7,2,2018,201807,3,2017/2018,
Waikato region,EW-10011,Lake Taupo at Mission Bay,LakeSite,E-coli,43150.46667,5,FALSE,FALSE,8,2,2018,201808,5,2017/2018,
Waikato region,EW-10011,Lake Taupo at Mission Bay,LakeSite,E-coli,43157.47361,10,FALSE,FALSE,9,2,2018,201809,10,2017/2018,
Waikato region,EW-10012,Lake Taupo at Motutere Bay,LakeSite,E-coli,42340.49167,1,FALSE,FALSE,48,12,2015,201548,1,2015/2016,
Waikato region,EW-10012,Lake Taupo at Motutere Bay,LakeSite,E-coli,42349.47153,1,FALSE,FALSE,50,12,2015,201550,1,2015/2016,
Waikato region,EW-10012,Lake Taupo at Motutere Bay,LakeSite,E-coli,42352.47153,1,FALSE,FALSE,50,12,2015,201550,1,2015/2016,
Waikato region,EW-10012,Lake Taupo at Motutere Bay,LakeSite,E-coli,42361.47083,1,FALSE,FALSE,51,12,2015,201551,1,2015/2016,
Waikato region,EW-10012,Lake Taupo at Motutere Bay,LakeSite,E-coli,42377.46319,140,FALSE,FALSE,2,1,2016,201602,140,2015/2016,
Waikato region,EW-10012,Lake Taupo at Motutere Bay,LakeSite,E-coli,42382.48958,1,FALSE,FALSE,2,1,2016,201602,1,2015/2016,
Waikato region,EW-10012,Lake Taupo at Motutere Bay,LakeSite,E-coli,42387.48056,1,FALSE,FALSE,3,1,2016,201603,1,2015/2016,
Waikato region,EW-10012,Lake Taupo at Motutere Bay,LakeSite,E-coli,42397.45694,3,FALSE,FALSE,4,1,2016,201604,3,2015/2016,
Waikato region,EW-10012,Lake Taupo at Motutere Bay,LakeSite,E-coli,42403.47847,1,FALSE,FALSE,5,2,2016,201605,1,2015/2016,
Waikato region,EW-10012,Lake Taupo at Motutere Bay,LakeSite,E-coli,42411.47569,1,FALSE,FALSE,6,2,2016,201606,1,2015/2016,
Waikato region,EW-10012,Lake Taupo at Motutere Bay,LakeSite,E-coli,42415.46875,1,FALSE,FALSE,7,2,2016,201607,1,2015/2016,
Waikato region,EW-10012,Lake Taupo at Motutere Bay,LakeSite,E-coli,42423.47361,4,FALSE,FALSE,8,2,2016,201608,4,2015/2016,
Waikato region,EW-10012,Lake Taupo at Motutere Bay,LakeSite,E-coli,43073.50139,1,FALSE,FALSE,49,12,2017,201749,1,2017/2018,
Waikato region,EW-10012,Lake Taupo at Motutere Bay,LakeSite,E-coli,43080.45833,1,FALSE,FALSE,50,12,2017,201750,1,2017/2018,
Waikato region,EW-10012,Lake Taupo at Motutere Bay,LakeSite,E-coli,43087.45833,1,FALSE,FALSE,51,12,2017,201751,1,2017/2018,
Waikato region,EW-10012,Lake Taupo at Motutere Bay,LakeSite,E-coli,43103.46181,3,FALSE,FALSE,1,1,2018,201801,3,2017/2018,
Waikato region,EW-10012,Lake Taupo at Motutere Bay,LakeSite,E-coli,43108.5,24,FALSE,FALSE,2,1,2018,201802,24,2017/2018,
Waikato region,EW-10012,Lake Taupo at Motutere Bay,LakeSite,E-coli,43115.45486,1,FALSE,FALSE,3,1,2018,201803,1,2017/2018,
Waikato region,EW-10012,Lake Taupo at Motutere Bay,LakeSite,E-coli,43122.43611,80,FALSE,FALSE,4,1,2018,201804,80,2017/2018,
Waikato region,EW-10012,Lake Taupo at Motutere Bay,LakeSite,E-coli,43130.47569,5,FALSE,FALSE,5,1,2018,201805,5,2017/2018,
Waikato region,EW-10012,Lake Taupo at Motutere Bay,LakeSite,E-coli,43136.44931,4,FALSE,FALSE,6,2,2018,201806,4,2017/2018,
Waikato region,EW-10012,Lake Taupo at Motutere Bay,LakeSite,E-coli,43143.45069,3,FALSE,FALSE,7,2,2018,201807,3,2017/2018,
Waikato region,EW-10012,Lake Taupo at Motutere Bay,LakeSite,E-coli,43150.47222,40,FALSE,FALSE,8,2,2018,201808,40,2017/2018,
Waikato region,EW-10012,Lake Taupo at Motutere Bay,LakeSite,E-coli,43157.47708,7,FALSE,FALSE,9,2,2018,201809,7,2017/2018,
Waikato region,EW-10013,Lake Taupo at Omori,LakeSite,E-coli,42340.42778,52,FALSE,FALSE,48,12,2015,201548,52,2015/2016,
Waikato region,EW-10013,Lake Taupo at Omori,LakeSite,E-coli,42349.42292,1,FALSE,FALSE,50,12,2015,201550,1,2015/2016,
Waikato region,EW-10013,Lake Taupo at Omori,LakeSite,E-coli,42352.41944,200,FALSE,FALSE,50,12,2015,201550,200,2015/2016,
Waikato region,EW-10013,Lake Taupo at Omori,LakeSite,E-coli,42361.41736,300,FALSE,FALSE,51,12,2015,201551,300,2015/2016,
Waikato region,EW-10013,Lake Taupo at Omori,LakeSite,E-coli,42377.41528,16,FALSE,FALSE,2,1,2016,201602,16,2015/2016,
Waikato region,EW-10013,Lake Taupo at Omori,LakeSite,E-coli,42382.41806,3,FALSE,FALSE,2,1,2016,201602,3,2015/2016,
Waikato region,EW-10013,Lake Taupo at Omori,LakeSite,E-coli,42387.42222,15,FALSE,FALSE,3,1,2016,201603,15,2015/2016,
Waikato region,EW-10013,Lake Taupo at Omori,LakeSite,E-coli,42397.4125,14,FALSE,FALSE,4,1,2016,201604,14,2015/2016,
Waikato region,EW-10013,Lake Taupo at Omori,LakeSite,E-coli,42403.43611,1,FALSE,FALSE,5,2,2016,201605,1,2015/2016,
Waikato region,EW-10013,Lake Taupo at Omori,LakeSite,E-coli,42411.42708,60,FALSE,FALSE,6,2,2016,201606,60,2015/2016,
Waikato region,EW-10013,Lake Taupo at Omori,LakeSite,E-coli,42415.42569,15,FALSE,FALSE,7,2,2016,201607,15,2015/2016,
Waikato region,EW-10013,Lake Taupo at Omori,LakeSite,E-coli,42423.42986,18,FALSE,FALSE,8,2,2016,201608,18,2015/2016,
Waikato region,EW-10013,Lake Taupo at Omori,LakeSite,E-coli,43073.44097,5,FALSE,FALSE,49,12,2017,201749,5,2017/2018,
Waikato region,EW-10013,Lake Taupo at Omori,LakeSite,E-coli,43080.40972,4,FALSE,FALSE,50,12,2017,201750,4,2017/2018,
Waikato region,EW-10013,Lake Taupo at Omori,LakeSite,E-coli,43087.40972,23,FALSE,FALSE,51,12,2017,201751,23,2017/2018,
Waikato region,EW-10013,Lake Taupo at Omori,LakeSite,E-coli,43103.40625,120,FALSE,FALSE,1,1,2018,201801,120,2017/2018,
Waikato region,EW-10013,Lake Taupo at Omori,LakeSite,E-coli,43108.45139,20,FALSE,FALSE,2,1,2018,201802,20,2017/2018,
Waikato region,EW-10013,Lake Taupo at Omori,LakeSite,E-coli,43115.40972,70,FALSE,FALSE,3,1,2018,201803,70,2017/2018,
Waikato region,EW-10013,Lake Taupo at Omori,LakeSite,E-coli,43122.39514,48,FALSE,FALSE,4,1,2018,201804,48,2017/2018,
Waikato region,EW-10013,Lake Taupo at Omori,LakeSite,E-coli,43130.425,10,FALSE,FALSE,5,1,2018,201805,10,2017/2018,
Waikato region,EW-10013,Lake Taupo at Omori,LakeSite,E-coli,43136.40625,11,FALSE,FALSE,6,2,2018,201806,11,2017/2018,
Waikato region,EW-10013,Lake Taupo at Omori,LakeSite,E-coli,43143.41181,18,FALSE,FALSE,7,2,2018,201807,18,2017/2018,
Waikato region,EW-10013,Lake Taupo at Omori,LakeSite,E-coli,43150.42361,15,FALSE,FALSE,8,2,2018,201808,15,2017/2018,
Waikato region,EW-10013,Lake Taupo at Omori,LakeSite,E-coli,43157.42431,1,FALSE,FALSE,9,2,2018,201809,1,2017/2018,
Waikato region,EW-10014,Lake Taupo at Stump Bay,LakeSite,E-coli,42340.46319,3,FALSE,FALSE,48,12,2015,201548,3,2015/2016,
Waikato region,EW-10014,Lake Taupo at Stump Bay,LakeSite,E-coli,42349.45278,39,FALSE,FALSE,50,12,2015,201550,39,2015/2016,
Waikato region,EW-10014,Lake Taupo at Stump Bay,LakeSite,E-coli,42352.44722,80,FALSE,FALSE,50,12,2015,201550,80,2015/2016,
Waikato region,EW-10014,Lake Taupo at Stump Bay,LakeSite,E-coli,42361.44583,2,FALSE,FALSE,51,12,2015,201551,2,2015/2016,
Waikato region,EW-10014,Lake Taupo at Stump Bay,LakeSite,E-coli,42377.44792,28,FALSE,FALSE,2,1,2016,201602,28,2015/2016,
Waikato region,EW-10014,Lake Taupo at Stump Bay,LakeSite,E-coli,42382.44792,70,FALSE,FALSE,2,1,2016,201602,70,2015/2016,
Waikato region,EW-10014,Lake Taupo at Stump Bay,LakeSite,E-coli,42387.45347,36,FALSE,FALSE,3,1,2016,201603,36,2015/2016,
Waikato region,EW-10014,Lake Taupo at Stump Bay,LakeSite,E-coli,42397.43819,12,FALSE,FALSE,4,1,2016,201604,12,2015/2016,
Waikato region,EW-10014,Lake Taupo at Stump Bay,LakeSite,E-coli,42403.46042,6,FALSE,FALSE,5,2,2016,201605,6,2015/2016,
Waikato region,EW-10014,Lake Taupo at Stump Bay,LakeSite,E-coli,42411.45556,1,FALSE,FALSE,6,2,2016,201606,1,2015/2016,
Waikato region,EW-10014,Lake Taupo at Stump Bay,LakeSite,E-coli,42415.45208,10,FALSE,FALSE,7,2,2016,201607,10,2015/2016,
Waikato region,EW-10014,Lake Taupo at Stump Bay,LakeSite,E-coli,42423.45764,17,FALSE,FALSE,8,2,2016,201608,17,2015/2016,
Waikato region,EW-10014,Lake Taupo at Stump Bay,LakeSite,E-coli,43073.46944,6,FALSE,FALSE,49,12,2017,201749,6,2017/2018,
Waikato region,EW-10014,Lake Taupo at Stump Bay,LakeSite,E-coli,43080.44097,7,FALSE,FALSE,50,12,2017,201750,7,2017/2018,
Waikato region,EW-10014,Lake Taupo at Stump Bay,LakeSite,E-coli,43087.44097,15,FALSE,FALSE,51,12,2017,201751,15,2017/2018,
Waikato region,EW-10014,Lake Taupo at Stump Bay,LakeSite,E-coli,43103.43403,70,FALSE,FALSE,1,1,2018,201801,70,2017/2018,
Waikato region,EW-10014,Lake Taupo at Stump Bay,LakeSite,E-coli,43108.48264,25,FALSE,FALSE,2,1,2018,201802,25,2017/2018,
Waikato region,EW-10014,Lake Taupo at Stump Bay,LakeSite,E-coli,43115.4375,8,FALSE,FALSE,3,1,2018,201803,8,2017/2018,
Waikato region,EW-10014,Lake Taupo at Stump Bay,LakeSite,E-coli,43122.42153,1,FALSE,FALSE,4,1,2018,201804,1,2017/2018,
Waikato region,EW-10014,Lake Taupo at Stump Bay,LakeSite,E-coli,43130.45486,18,FALSE,FALSE,5,1,2018,201805,18,2017/2018,
Waikato region,EW-10014,Lake Taupo at Stump Bay,LakeSite,E-coli,43136.4375,5,FALSE,FALSE,6,2,2018,201806,5,2017/2018,
Waikato region,EW-10014,Lake Taupo at Stump Bay,LakeSite,E-coli,43143.4375,60,FALSE,FALSE,7,2,2018,201807,60,2017/2018,
Waikato region,EW-10014,Lake Taupo at Stump Bay,LakeSite,E-coli,43150.45694,20,FALSE,FALSE,8,2,2018,201808,20,2017/2018,
Waikato region,EW-10014,Lake Taupo at Stump Bay,LakeSite,E-coli,43157.45347,18,FALSE,FALSE,9,2,2018,201809,18,2017/2018,
Waikato region,EW-10016,Lake Taupo at Te Moenga Bay,LakeSite,E-coli,42340.53333,14,FALSE,FALSE,48,12,2015,201548,14,2015/2016,
Waikato region,EW-10016,Lake Taupo at Te Moenga Bay,LakeSite,E-coli,42349.52222,4,FALSE,FALSE,50,12,2015,201550,4,2015/2016,
Waikato region,EW-10016,Lake Taupo at Te Moenga Bay,LakeSite,E-coli,42352.52917,7,FALSE,FALSE,50,12,2015,201550,7,2015/2016,
Waikato region,EW-10016,Lake Taupo at Te Moenga Bay,LakeSite,E-coli,42361.51806,500,FALSE,FALSE,51,12,2015,201551,500,2015/2016,
Waikato region,EW-10016,Lake Taupo at Te Moenga Bay,LakeSite,E-coli,42377.51389,1,FALSE,FALSE,2,1,2016,201602,1,2015/2016,
Waikato region,EW-10016,Lake Taupo at Te Moenga Bay,LakeSite,E-coli,42382.55417,13,FALSE,FALSE,2,1,2016,201602,13,2015/2016,
Waikato region,EW-10016,Lake Taupo at Te Moenga Bay,LakeSite,E-coli,42387.5375,220,FALSE,FALSE,3,1,2016,201603,220,2015/2016,
Waikato region,EW-10016,Lake Taupo at Te Moenga Bay,LakeSite,E-coli,42397.50625,150,FALSE,FALSE,4,1,2016,201604,150,2015/2016,
Waikato region,EW-10016,Lake Taupo at Te Moenga Bay,LakeSite,E-coli,42403.51875,41,FALSE,FALSE,5,2,2016,201605,41,2015/2016,
Waikato region,EW-10016,Lake Taupo at Te Moenga Bay,LakeSite,E-coli,42411.52431,30,FALSE,FALSE,6,2,2016,201606,30,2015/2016,
Waikato region,EW-10016,Lake Taupo at Te Moenga Bay,LakeSite,E-coli,42415.52639,120,FALSE,FALSE,7,2,2016,201607,120,2015/2016,
Waikato region,EW-10016,Lake Taupo at Te Moenga Bay,LakeSite,E-coli,42423.51389,15,FALSE,FALSE,8,2,2016,201608,15,2015/2016,
Waikato region,EW-10016,Lake Taupo at Te Moenga Bay,LakeSite,E-coli,43073.53958,31,FALSE,FALSE,49,12,2017,201749,31,2017/2018,
Waikato region,EW-10016,Lake Taupo at Te Moenga Bay,LakeSite,E-coli,43080.49653,21,FALSE,FALSE,50,12,2017,201750,21,2017/2018,
Waikato region,EW-10016,Lake Taupo at Te Moenga Bay,LakeSite,E-coli,43087.52222,150,FALSE,FALSE,51,12,2017,201751,150,2017/2018,
Waikato region,EW-10016,Lake Taupo at Te Moenga Bay,LakeSite,E-coli,43103.53611,110,FALSE,FALSE,1,1,2018,201801,110,2017/2018,
Waikato region,EW-10016,Lake Taupo at Te Moenga Bay,LakeSite,E-coli,43108.54583,250,FALSE,FALSE,2,1,2018,201802,250,2017/2018,
Waikato region,EW-10016,Lake Taupo at Te Moenga Bay,LakeSite,E-coli,43115.52292,60,FALSE,FALSE,3,1,2018,201803,60,2017/2018,
Waikato region,EW-10016,Lake Taupo at Te Moenga Bay,LakeSite,E-coli,43122.49028,110,FALSE,FALSE,4,1,2018,201804,110,2017/2018,
Waikato region,EW-10016,Lake Taupo at Te Moenga Bay,LakeSite,E-coli,43130.54167,110,FALSE,FALSE,5,1,2018,201805,110,2017/2018,
Waikato region,EW-10016,Lake Taupo at Te Moenga Bay,LakeSite,E-coli,43136.51736,460,FALSE,FALSE,6,2,2018,201806,460,2017/2018,
Waikato region,EW-10016,Lake Taupo at Te Moenga Bay,LakeSite,E-coli,43143.49236,70,FALSE,FALSE,7,2,2018,201807,70,2017/2018,
Waikato region,EW-10016,Lake Taupo at Te Moenga Bay,LakeSite,E-coli,43150.51389,140,FALSE,FALSE,8,2,2018,201808,140,2017/2018,
Waikato region,EW-10016,Lake Taupo at Te Moenga Bay,LakeSite,E-coli,43157.52014,44,FALSE,FALSE,9,2,2018,201809,44,2017/2018,
Waikato region,EW-10017,Lake Taupo at Waihi,LakeSite,E-coli,42340.44653,10,FALSE,FALSE,48,12,2015,201548,10,2015/2016,
Waikato region,EW-10017,Lake Taupo at Waihi,LakeSite,E-coli,42349.4375,22,FALSE,FALSE,50,12,2015,201550,22,2015/2016,
Waikato region,EW-10017,Lake Taupo at Waihi,LakeSite,E-coli,42352.43472,12,FALSE,FALSE,50,12,2015,201550,12,2015/2016,
Waikato region,EW-10017,Lake Taupo at Waihi,LakeSite,E-coli,42361.42917,150,FALSE,FALSE,51,12,2015,201551,150,2015/2016,
Waikato region,EW-10017,Lake Taupo at Waihi,LakeSite,E-coli,42377.42917,30,FALSE,FALSE,2,1,2016,201602,30,2015/2016,
Waikato region,EW-10017,Lake Taupo at Waihi,LakeSite,E-coli,42382.43403,10,FALSE,FALSE,2,1,2016,201602,10,2015/2016,
Waikato region,EW-10017,Lake Taupo at Waihi,LakeSite,E-coli,42387.43542,11,FALSE,FALSE,3,1,2016,201603,11,2015/2016,
Waikato region,EW-10017,Lake Taupo at Waihi,LakeSite,E-coli,42397.42569,20,FALSE,FALSE,4,1,2016,201604,20,2015/2016,
Waikato region,EW-10017,Lake Taupo at Waihi,LakeSite,E-coli,42403.44792,40,FALSE,FALSE,5,2,2016,201605,40,2015/2016,
Waikato region,EW-10017,Lake Taupo at Waihi,LakeSite,E-coli,42411.44097,50,FALSE,FALSE,6,2,2016,201606,50,2015/2016,
Waikato region,EW-10017,Lake Taupo at Waihi,LakeSite,E-coli,42415.43611,200,FALSE,FALSE,7,2,2016,201607,200,2015/2016,
Waikato region,EW-10017,Lake Taupo at Waihi,LakeSite,E-coli,42423.44028,5,FALSE,FALSE,8,2,2016,201608,5,2015/2016,
Waikato region,EW-10017,Lake Taupo at Waihi,LakeSite,E-coli,43073.45556,200,FALSE,FALSE,49,12,2017,201749,200,2017/2018,
Waikato region,EW-10017,Lake Taupo at Waihi,LakeSite,E-coli,43080.42361,120,FALSE,FALSE,50,12,2017,201750,120,2017/2018,
Waikato region,EW-10017,Lake Taupo at Waihi,LakeSite,E-coli,43087.43056,30,FALSE,FALSE,51,12,2017,201751,30,2017/2018,
Waikato region,EW-10017,Lake Taupo at Waihi,LakeSite,E-coli,43103.42014,140,FALSE,FALSE,1,1,2018,201801,140,2017/2018,
Waikato region,EW-10017,Lake Taupo at Waihi,LakeSite,E-coli,43108.46875,1000,FALSE,FALSE,2,1,2018,201802,1000,2017/2018,
Waikato region,EW-10017,Lake Taupo at Waihi,LakeSite,E-coli,43115.42361,20,FALSE,FALSE,3,1,2018,201803,20,2017/2018,
Waikato region,EW-10017,Lake Taupo at Waihi,LakeSite,E-coli,43122.40972,10,FALSE,FALSE,4,1,2018,201804,10,2017/2018,
Waikato region,EW-10017,Lake Taupo at Waihi,LakeSite,E-coli,43130.44444,20,FALSE,FALSE,5,1,2018,201805,20,2017/2018,
Waikato region,EW-10017,Lake Taupo at Waihi,LakeSite,E-coli,43136.42361,10,FALSE,FALSE,6,2,2018,201806,10,2017/2018,
Waikato region,EW-10017,Lake Taupo at Waihi,LakeSite,E-coli,43143.42431,20,FALSE,FALSE,7,2,2018,201807,20,2017/2018,
Waikato region,EW-10017,Lake Taupo at Waihi,LakeSite,E-coli,43150.44097,100,FALSE,FALSE,8,2,2018,201808,100,2017/2018,
Waikato region,EW-10017,Lake Taupo at Waihi,LakeSite,E-coli,43157.43611,8,FALSE,FALSE,9,2,2018,201809,8,2017/2018,
Waikato region,EW-10018,Lake Taupo at Whakaipo Bay,LakeSite,E-coli,42340.55278,3,FALSE,FALSE,48,12,2015,201548,3,2015/2016,
Waikato region,EW-10018,Lake Taupo at Whakaipo Bay,LakeSite,E-coli,42349.54236,90,FALSE,FALSE,50,12,2015,201550,90,2015/2016,
Waikato region,EW-10018,Lake Taupo at Whakaipo Bay,LakeSite,E-coli,42352.55417,9,FALSE,FALSE,50,12,2015,201550,9,2015/2016,
Waikato region,EW-10018,Lake Taupo at Whakaipo Bay,LakeSite,E-coli,42361.54028,3,FALSE,FALSE,51,12,2015,201551,3,2015/2016,
Waikato region,EW-10018,Lake Taupo at Whakaipo Bay,LakeSite,E-coli,42377.5375,10,FALSE,FALSE,2,1,2016,201602,10,2015/2016,
Waikato region,EW-10018,Lake Taupo at Whakaipo Bay,LakeSite,E-coli,42382.57431,60,FALSE,FALSE,2,1,2016,201602,60,2015/2016,
Waikato region,EW-10018,Lake Taupo at Whakaipo Bay,LakeSite,E-coli,42387.55556,1,FALSE,FALSE,3,1,2016,201603,1,2015/2016,
Waikato region,EW-10018,Lake Taupo at Whakaipo Bay,LakeSite,E-coli,42397.52083,9,FALSE,FALSE,4,1,2016,201604,9,2015/2016,
Waikato region,EW-10018,Lake Taupo at Whakaipo Bay,LakeSite,E-coli,42403.53681,3,FALSE,FALSE,5,2,2016,201605,3,2015/2016,
Waikato region,EW-10018,Lake Taupo at Whakaipo Bay,LakeSite,E-coli,42411.53819,4,FALSE,FALSE,6,2,2016,201606,4,2015/2016,
Waikato region,EW-10018,Lake Taupo at Whakaipo Bay,LakeSite,E-coli,42415.55069,5,FALSE,FALSE,7,2,2016,201607,5,2015/2016,
Waikato region,EW-10018,Lake Taupo at Whakaipo Bay,LakeSite,E-coli,42423.53194,70,FALSE,FALSE,8,2,2016,201608,70,2015/2016,
Waikato region,EW-10018,Lake Taupo at Whakaipo Bay,LakeSite,E-coli,43073.55833,30,FALSE,FALSE,49,12,2017,201749,30,2017/2018,
Waikato region,EW-10018,Lake Taupo at Whakaipo Bay,LakeSite,E-coli,43080.51389,3,FALSE,FALSE,50,12,2017,201750,3,2017/2018,
Waikato region,EW-10018,Lake Taupo at Whakaipo Bay,LakeSite,E-coli,43087.54861,36,FALSE,FALSE,51,12,2017,201751,36,2017/2018,
Waikato region,EW-10018,Lake Taupo at Whakaipo Bay,LakeSite,E-coli,43103.55903,1,FALSE,FALSE,1,1,2018,201801,1,2017/2018,
Waikato region,EW-10018,Lake Taupo at Whakaipo Bay,LakeSite,E-coli,43108.56944,8,FALSE,FALSE,2,1,2018,201802,8,2017/2018,
Waikato region,EW-10018,Lake Taupo at Whakaipo Bay,LakeSite,E-coli,43115.54514,5,FALSE,FALSE,3,1,2018,201803,5,2017/2018,
Waikato region,EW-10018,Lake Taupo at Whakaipo Bay,LakeSite,E-coli,43122.51181,3,FALSE,FALSE,4,1,2018,201804,3,2017/2018,
Waikato region,EW-10018,Lake Taupo at Whakaipo Bay,LakeSite,E-coli,43130.56944,5,FALSE,FALSE,5,1,2018,201805,5,2017/2018,
Waikato region,EW-10018,Lake Taupo at Whakaipo Bay,LakeSite,E-coli,43136.54167,4,FALSE,FALSE,6,2,2018,201806,4,2017/2018,
Waikato region,EW-10018,Lake Taupo at Whakaipo Bay,LakeSite,E-coli,43143.51875,5,FALSE,FALSE,7,2,2018,201807,5,2017/2018,
Waikato region,EW-10018,Lake Taupo at Whakaipo Bay,LakeSite,E-coli,43150.53472,1,FALSE,FALSE,8,2,2018,201808,1,2017/2018,
Waikato region,EW-10018,Lake Taupo at Whakaipo Bay,LakeSite,E-coli,43157.54861,15,FALSE,FALSE,9,2,2018,201809,15,2017/2018,
